dataset_label,variant_label,dataset_root,scan_index,scan_file,hr_path,height,width,num_pixels,scan_mean_dS_rad,scan_std_dS_rad,scan_max_dS_rad
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,68,Ti_Al_1pct_QSR_x4_test_hr_y_block_228.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_228.npy,128,128,16384,0.007736897561699152,0.0020667496137320995,0.013336450792849064
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,69,Ti_Al_1pct_QSR_x4_test_hr_y_block_229.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_229.npy,128,128,16384,0.008333548903465271,0.0019510826095938683,0.013461010530591011
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,70,Ti_Al_1pct_QSR_x4_test_hr_y_block_230.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_230.npy,128,128,16384,0.007385559845715761,0.0021342323161661625,0.013425540179014206
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,71,Ti_Al_1pct_QSR_x4_test_hr_y_block_233.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_233.npy,128,128,16384,0.008564068004488945,0.0022365341428667307,0.013706734403967857
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,72,Ti_Al_1pct_QSR_x4_test_hr_y_block_239.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_239.npy,128,128,16384,0.0075956531800329685,0.0021805036813020706,0.013531672768294811
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,73,Ti_Al_1pct_QSR_x4_test_hr_y_block_255.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_255.npy,128,128,16384,0.008839900605380535,0.0021486938931047916,0.013478710316121578
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,74,Ti_Al_1pct_QSR_x4_test_hr_y_block_257.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_257.npy,128,128,16384,0.008885064162313938,0.0020687261130660772,0.013461010530591011
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,75,Ti_Al_1pct_QSR_x4_test_hr_y_block_275.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_275.npy,128,128,16384,0.008533898741006851,0.002240161644294858,0.016787268221378326
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,76,Ti_Al_1pct_QSR_x4_test_hr_y_block_286.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_286.npy,128,128,16384,0.008407937362790108,0.0024138239677995443,0.01708291843533516
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,77,Ti_Al_1pct_QSR_x4_test_hr_y_block_289.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_289.npy,128,128,16384,0.008287789300084114,0.002458984963595867,0.0180598683655262
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,78,Ti_Al_1pct_QSR_x4_test_hr_y_block_349.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_349.npy,128,128,16384,0.008409105241298676,0.0020247611682862043,0.013389975763857365
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,79,Ti_Al_1pct_QSR_x4_test_hr_y_block_368.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_368.npy,128,128,16384,0.0075425440445542336,0.0025626677088439465,0.01500227302312851
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,80,Ti_Al_1pct_QSR_x4_test_hr_y_block_372.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_372.npy,128,128,16384,0.007117647677659988,0.0022753169760107994,0.013174572959542274
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,81,Ti_Al_1pct_QSR_x4_test_hr_y_block_375.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_375.npy,128,128,16384,0.00767534039914608,0.002251874655485153,0.013318561017513275
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,82,Ti_Al_1pct_QSR_x4_test_hr_y_block_378.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_378.npy,128,128,16384,0.008287130855023861,0.0021195642184466124,0.013156462460756302
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,83,Ti_Al_1pct_QSR_x4_test_hr_y_block_392.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_392.npy,128,128,16384,0.008388292044401169,0.0021740105003118515,0.013318561017513275
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,84,Ti_Al_1pct_QSR_x4_test_hr_y_block_393.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_393.npy,128,128,16384,0.008451318368315697,0.002059223363175988,0.013083774596452713
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,85,Ti_Al_1pct_QSR_x4_test_hr_y_block_395.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_395.npy,128,128,16384,0.008524004369974136,0.002004409208893776,0.012881766073405743
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,86,Ti_Al_1pct_QSR_x4_test_hr_y_block_413.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_413.npy,128,128,16384,0.008381501771509647,0.002302825450897217,0.013531672768294811
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,87,Ti_Al_1pct_QSR_x4_test_hr_y_block_415.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_415.npy,128,128,16384,0.008629837073385715,0.0021887649782001972,0.013531672768294811
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,88,Ti_Al_1pct_QSR_x4_test_hr_y_block_434.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_434.npy,128,128,16384,0.008313911966979504,0.002135657239705324,0.013354316353797913
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,89,Ti_Al_1pct_QSR_x4_test_hr_y_block_437.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_437.npy,128,128,16384,0.008237633854150772,0.002077257027849555,0.013425540179014206
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,90,Ti_Al_1pct_QSR_x4_test_hr_y_block_443.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_443.npy,128,128,16384,0.007889889180660248,0.0024417147506028414,0.013496387749910355
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,91,Ti_Al_1pct_QSR_x4_test_hr_y_block_464.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_464.npy,128,128,16384,0.007929416373372078,0.002100975951179862,0.013425540179014206
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,92,Ti_Al_1pct_QSR_x4_test_hr_y_block_474.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_474.npy,128,128,16384,0.007391203660517931,0.002458878792822361,0.013706734403967857
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,93,Ti_Al_1pct_QSR_x4_test_hr_y_block_526.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_526.npy,128,128,16384,0.0072941286489367485,0.0024656280875205994,0.013531672768294811
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,94,Ti_Al_1pct_QSR_x4_test_hr_y_block_546.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_546.npy,128,128,16384,0.0070011490024626255,0.002078046090900898,0.01313832774758339
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,95,Ti_Al_1pct_QSR_x4_test_hr_y_block_551.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_551.npy,128,128,16384,0.007451124954968691,0.002413062611594796,0.012992342002689838
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,96,Ti_Al_1pct_QSR_x4_test_hr_y_block_554.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_554.npy,128,128,16384,0.007485302165150642,0.0024233232252299786,0.013174572959542274
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,97,Ti_Al_1pct_QSR_x4_test_hr_y_block_556.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_556.npy,128,128,16384,0.008561142720282078,0.0022154285106807947,0.013228751718997955
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,98,Ti_Al_1pct_QSR_x4_test_hr_y_block_571.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_571.npy,128,128,16384,0.007858868688344955,0.0021143299527466297,0.013010679744184017
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,99,Ti_Al_1pct_QSR_x4_test_hr_y_block_579.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_579.npy,128,128,16384,0.008979374542832375,0.002045737113803625,0.013228751718997955
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,100,Ti_Al_1pct_QSR_x4_test_hr_y_block_585.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_585.npy,128,128,16384,0.00865857396274805,0.002167391125112772,0.013246762566268444
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,101,Ti_Al_1pct_QSR_x4_test_hr_y_block_602.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_602.npy,128,128,16384,0.008260682225227356,0.0021489434875547886,0.012992342002689838
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,102,Ti_Al_1pct_QSR_x4_test_hr_y_block_603.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_603.npy,128,128,16384,0.008031201548874378,0.0022175926715135574,0.013120168820023537
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,103,Ti_Al_1pct_QSR_x4_test_hr_y_block_609.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_609.npy,128,128,16384,0.009062844328582287,0.0020790768321603537,0.013776136562228203
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,104,Ti_Al_1pct_QSR_x4_test_hr_y_block_628.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_628.npy,128,128,16384,0.008118921890854836,0.0022692817728966475,0.013174572959542274
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,105,Ti_Al_1pct_QSR_x4_test_hr_y_block_661.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_661.npy,128,128,16384,0.00840497575700283,0.002327072201296687,0.013619484379887581
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,106,Ti_Al_1pct_QSR_x4_test_hr_y_block_667.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_667.npy,128,128,16384,0.008147777989506721,0.003032342530786991,0.016500774770975113
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,107,Ti_Al_1pct_QSR_x4_test_hr_y_block_668.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_668.npy,128,128,16384,0.007097547873854637,0.002340402454137802,0.018046662211418152
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,108,Ti_Al_1pct_QSR_x4_test_hr_y_block_672.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_672.npy,128,128,16384,0.008723189122974873,0.002273540711030364,0.013758818618953228
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,109,Ti_Al_1pct_QSR_x4_test_hr_y_block_679.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_679.npy,128,128,16384,0.007396311964839697,0.001963103422895074,0.017482979223132133
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,110,Ti_Al_1pct_QSR_x4_test_hr_y_block_683.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_683.npy,128,128,16384,0.008583376184105873,0.002213011961430311,0.01372411847114563
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,111,Ti_Al_1pct_QSR_x4_test_hr_y_block_687.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_687.npy,128,128,16384,0.007837184704840183,0.0018644655356183648,0.013028992339968681
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,112,Ti_Al_1pct_QSR_x4_test_hr_y_block_688.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_688.npy,128,128,16384,0.0077946982346475124,0.002971507841721177,0.0165728610008955
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,113,Ti_Al_1pct_QSR_x4_test_hr_y_block_691.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_691.npy,128,128,16384,0.008010737597942352,0.0020075372885912657,0.013478710316121578
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,114,Ti_Al_1pct_QSR_x4_test_hr_y_block_692.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_692.npy,128,128,16384,0.007375567685812712,0.0027921327855437994,0.013443286530673504
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,115,Ti_Al_1pct_QSR_x4_test_hr_y_block_693.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_693.npy,128,128,16384,0.007777828723192215,0.002153456909582019,0.016135502606630325
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,116,Ti_Al_1pct_QSR_x4_test_hr_y_block_695.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_695.npy,128,128,16384,0.006565443705767393,0.0028487166855484247,0.012992342002689838
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,117,Ti_Al_1pct_QSR_x4_test_hr_y_block_698.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_698.npy,128,128,16384,0.007741559762507677,0.0020284599158912897,0.017753630876541138
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,118,Ti_Al_1pct_QSR_x4_test_hr_y_block_699.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_699.npy,128,128,16384,0.0073143234476447105,0.0026398643385618925,0.013389975763857365
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,119,Ti_Al_1pct_QSR_x4_test_hr_z_block_112.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_z_block_112.npy,128,128,16384,0.008516043424606323,0.0020132348872721195,0.013461010530591011
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,120,Ti_Al_1pct_QSR_x4_test_hr_z_block_123.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_z_block_123.npy,128,128,16384,0.007905641570687294,0.002402461366727948,0.01699897088110447
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,121,Ti_Al_1pct_QSR_x4_test_hr_z_block_133.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_z_block_133.npy,128,128,16384,0.007603608071804047,0.0024089962244033813,0.01408421341329813
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,122,Ti_Al_1pct_QSR_x4_test_hr_z_block_138.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_z_block_138.npy,128,128,16384,0.00719785550609231,0.0024494293611496687,0.017496611922979355
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,123,Ti_Al_1pct_QSR_x4_test_hr_z_block_139.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_z_block_139.npy,128,128,16384,0.008208979852497578,0.002217451808974147,0.013443286530673504
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,124,Ti_Al_1pct_QSR_x4_test_hr_z_block_144.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_z_block_144.npy,128,128,16384,0.0076139094308018684,0.0024091957602649927,0.013879588805139065
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,125,Ti_Al_1pct_QSR_x4_test_hr_z_block_178.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_z_block_178.npy,128,128,16384,0.007935669273138046,0.0022326430771499872,0.013654450885951519
